cliente,equipo,numeroSerie,periodo,prueba,fechaRealizacion,noReporte,resultado,ejecucion,emisor,pruebaDetalle,observaciones,ubicacion,areaPrueba,tecnico,proxima
PCT,PCT-90-022,PCT-23-6206-90-002,ANUAL,UTT,26/11/2025,GIM-REP-PCT-375,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-023,PCT-23-6206-90-003,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-376,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-023,PCT-23-6206-90-003,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-376,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-023,PCT-23-6206-90-003,ANUAL,UTT,26/11/2025,GIM-REP-PCT-376,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-024,PCT-23-6206-90-004,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-152,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-024,PCT-23-6206-90-004,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-152,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-024,PCT-23-6206-90-004,ANUAL,UTT,25/11/2025,GIM-REP-PCT-152,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-025,PCT-23-6206-90-005,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-178,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-025,PCT-23-6206-90-005,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-178,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-025,PCT-23-6206-90-005,ANUAL,UTT,25/11/2025,GIM-REP-PCT-178,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-026,PCT-23-6206-90-006,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-364,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-026,PCT-23-6206-90-006,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-364,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-026,PCT-23-6206-90-006,ANUAL,UTT,26/11/2025,GIM-REP-PCT-364,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-027,PCT-23-6206-90-007,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-146,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-027,PCT-23-6206-90-007,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-146,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-027,PCT-23-6206-90-007,ANUAL,UTT,25/11/2025,GIM-REP-PCT-146,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-028,PCT-23-6206-90-008,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-176,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-028,PCT-23-6206-90-008,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-176,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-028,PCT-23-6206-90-008,ANUAL,UTT,25/11/2025,GIM-REP-PCT-176,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-029,PCT-23-6206-90-009,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-366,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-029,PCT-23-6206-90-009,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-366,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-029,PCT-23-6206-90-009,ANUAL,UTT,26/11/2025,GIM-REP-PCT-366,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-030,PCT-23-6206-90-010,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-365,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-030,PCT-23-6206-90-010,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-365,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-030,PCT-23-6206-90-010,ANUAL,UTT,26/11/2025,GIM-REP-PCT-365,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-031,PCT-23-6206-90-011,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-367,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-031,PCT-23-6206-90-011,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-367,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-031,PCT-23-6206-90-011,ANUAL,UTT,26/11/2025,GIM-REP-PCT-367,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-90-032,PCT-23-6206-90-012,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-151,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-032,PCT-23-6206-90-012,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-151,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-90-032,PCT-23-6206-90-012,ANUAL,UTT,25/11/2025,GIM-REP-PCT-151,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-011,PCT-23-6206-45-001,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-154,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-011,PCT-23-6206-45-001,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-154,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-011,PCT-23-6206-45-001,ANUAL,UTT,25/11/2025,GIM-REP-PCT-154,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-012,PCT-23-6206-45-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-369,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-012,PCT-23-6206-45-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-369,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-012,PCT-23-6206-45-002,ANUAL,UTT,26/11/2025,GIM-REP-PCT-369,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-014,PCT-23-6206-45-004,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-371,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-014,PCT-23-6206-45-004,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-371,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-014,PCT-23-6206-45-004,ANUAL,UTT,26/11/2025,GIM-REP-PCT-371,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-015,PCT-23-6206-45-005,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-155,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-015,PCT-23-6206-45-005,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-155,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-015,PCT-23-6206-45-005,ANUAL,UTT,25/11/2025,GIM-REP-PCT-155,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-016,PCT-23-6206-45-006,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-156,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-016,PCT-23-6206-45-006,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-156,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-016,PCT-23-6206-45-006,ANUAL,UTT,25/11/2025,GIM-REP-PCT-156,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-017,PCT-23-6206-45-007,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-370,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-017,PCT-23-6206-45-007,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-370,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-017,PCT-23-6206-45-007,ANUAL,UTT,26/11/2025,GIM-REP-PCT-370,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-018,PCT-23-6206-45-008,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-368,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-018,PCT-23-6206-45-008,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-368,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-018,PCT-23-6206-45-008,ANUAL,UTT,26/11/2025,GIM-REP-PCT-368,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-019,PCT-23-6206-45-009,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-153,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-019,PCT-23-6206-45-009,ANUAL,VT / PT / MT,25/11/2025,GIM-REP-PCT-153,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-019,PCT-23-6206-45-009,ANUAL,UTT,25/11/2025,GIM-REP-PCT-153,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,25/11/2026
PCT,PCT-45-020,PCT-23-6206-45-010,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-374,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-020,PCT-23-6206-45-010,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-374,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-020,PCT-23-6206-45-010,ANUAL,UTT,26/11/2025,GIM-REP-PCT-374,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-021,PCT-23-6206-45-011,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-373,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-021,PCT-23-6206-45-011,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-373,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-021,PCT-23-6206-45-011,ANUAL,UTT,26/11/2025,GIM-REP-PCT-373,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-45-022,PCT-23-6206-45-012,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-559,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-45-022,PCT-23-6206-45-012,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-559,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-45-022,PCT-23-6206-45-012,ANUAL,UTT,28/11/2025,GIM-REP-PCT-559,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PLG-003,PCT-23-6206-P-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-290,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PLG-003,PCT-23-6206-P-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-290,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PLG-003,PCT-23-6206-P-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-290,APROBADO,EXTERNA,GIMPES,,,BASE PCT,ROSCA NPT,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PLG-004,PCT-23-6206-P-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-287,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PLG-004,PCT-23-6206-P-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-287,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-PLG-004,PCT-23-6206-P-002,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-287,APROBADO,EXTERNA,GIMPES,,,BASE PCT,ROSCA NPT,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-CAP-003,PCT-23-6206-C-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-261,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-CAP-003,PCT-23-6206-C-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-261,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-CAP-003,PCT-23-6206-C-001,ANUAL,VT / PT / MT,26/11/2025,GIM-REP-PCT-261,APROBADO,EXTERNA,GIMPES,,,BASE PCT,ROSCA NPT,GUILLERMO CANO HERNANDEZ,26/11/2026
PCT,PCT-CAP-004,PCT-23-6206-C-002,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-516,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-CAP-004,PCT-23-6206-C-002,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-516,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-CAP-004,PCT-23-6206-C-002,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-516,APROBADO,EXTERNA,GIMPES,,,BASE PCT,ROSCA NPT,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0501,PCT-24-6206-18-001,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-596,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0501,PCT-24-6206-18-001,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-596,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0501,PCT-24-6206-18-001,ANUAL,UTT,28/11/2025,GIM-REP-PCT-596,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0502,PCT-24-6206-18-002,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-610,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0502,PCT-24-6206-18-002,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-610,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0502,PCT-24-6206-18-002,ANUAL,UTT,28/11/2025,GIM-REP-PCT-610,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0503,PCT-24-6206-18-003,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-603,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0503,PCT-24-6206-18-003,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-603,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0503,PCT-24-6206-18-003,ANUAL,UTT,28/11/2025,GIM-REP-PCT-603,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0504,PCT-24-6206-18-004,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-606,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0504,PCT-24-6206-18-004,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-606,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0504,PCT-24-6206-18-004,ANUAL,UTT,28/11/2025,GIM-REP-PCT-606,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0505,PCT-24-6206-18-005,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-597,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0505,PCT-24-6206-18-005,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-597,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0505,PCT-24-6206-18-005,ANUAL,UTT,28/11/2025,GIM-REP-PCT-597,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0506,PCT-24-6206-18-006,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-591,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0506,PCT-24-6206-18-006,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-591,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0506,PCT-24-6206-18-006,ANUAL,UTT,28/11/2025,GIM-REP-PCT-591,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0507,PCT-24-6206-18-007,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-607,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0507,PCT-24-6206-18-007,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-607,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0507,PCT-24-6206-18-007,ANUAL,UTT,28/11/2025,GIM-REP-PCT-607,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0508,PCT-24-6206-18-008,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-595,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0508,PCT-24-6206-18-008,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-595,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0508,PCT-24-6206-18-008,ANUAL,UTT,28/11/2025,GIM-REP-PCT-595,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0509,PCT-24-6206-18-009,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-601,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0509,PCT-24-6206-18-009,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-601,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0509,PCT-24-6206-18-009,ANUAL,UTT,28/11/2025,GIM-REP-PCT-601,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0510,PCT-24-6206-18-010,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-592,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0510,PCT-24-6206-18-010,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-592,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0510,PCT-24-6206-18-010,ANUAL,UTT,28/11/2025,GIM-REP-PCT-592,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0511,PCT-24-6206-18-011,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-604,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0511,PCT-24-6206-18-011,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-604,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0511,PCT-24-6206-18-011,ANUAL,UTT,28/11/2025,GIM-REP-PCT-604,APROBADO,EXTERNA,GIMPES,,,BASE PCT,PARED,GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0512,PCT-24-6206-18-012,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-600,APROBADO,EXTERNA,GIMPES,,,BASE PCT,"ROSCA, MARIPOSA, PIÑON",GUILLERMO CANO HERNANDEZ,28/11/2026
PCT,PCT-PUP-0512,PCT-24-6206-18-012,ANUAL,VT / PT / MT,28/11/2025,GIM-REP-PCT-600,APROBADO,EXTERNA,GIMPES,,,BASE PCT,SOLDADURA,GUILLERMO CANO HERNANDEZ,28/11/2026
